uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,death_total
DPSAT0021C9,W,2013-12-02,PSA,City-weekly_2013_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0021CA,W,2013-12-02,PSA,City-weekly_2013_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT0021CB,W,2013-12-02,PSA,City-weekly_2013_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT0021CC,W,2013-12-02,PSA,City-weekly_2013_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT0021CD,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0021CE,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT0021CF,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT0021D0,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0021D1,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,I20-I25,ANGINA,3
DPSAT0021D2,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT0021D3,W,2013-12-09,PSA,City-weekly_2013_deaths,PH063022000,J45,ASTHMA,1
DPSAT0021D4,W,2013-12-16,PSA,City-weekly_2013_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT0021D5,W,2013-12-16,PSA,City-weekly_2013_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT0021D6,W,2013-12-16,PSA,City-weekly_2013_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT0021D7,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,A00,CHOLERA,0
DPSAT0021D8,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0021D9,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,E08-E14,DIABETES,14
DPSAT0021DA,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,11
DPSAT0021DB,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0021DC,W,2013-12-23,PSA,City-weekly_2013_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,15
DPSAT0021DD,W,2014-01-01,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,19
DPSAT0021DE,W,2014-01-01,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0021DF,W,2014-01-01,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0021E0,W,2014-01-01,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT0021E1,W,2014-01-01,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT0021E2,W,2014-01-06,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0021E3,W,2014-01-06,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0021E4,W,2014-01-06,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0021E5,W,2014-01-06,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT0021E6,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT0021E7,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT0021E8,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,12
DPSAT0021E9,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0021EA,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0021EB,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT0021EC,W,2014-01-13,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT0021ED,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0021EE,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0021EF,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,A82,RABIES,0
DPSAT0021F0,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,13
DPSAT0021F1,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT0021F2,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0021F3,W,2014-01-20,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT0021F4,W,2014-01-27,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT0021F5,W,2014-01-27,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0021F6,W,2014-01-27,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0021F7,W,2014-01-27,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT0021F8,W,2014-01-27,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT0021F9,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT0021FA,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT0021FB,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0021FC,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0021FD,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT0021FE,W,2014-02-03,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT0021FF,W,2014-02-10,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT002200,W,2014-02-10,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002201,W,2014-02-10,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT002202,W,2014-02-17,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT002203,W,2014-02-17,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002204,W,2014-02-17,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002205,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT002206,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002207,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT002208,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002209,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT00220A,W,2014-02-24,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT00220B,W,2014-03-03,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT00220C,W,2014-03-03,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT00220D,W,2014-03-03,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT00220E,W,2014-03-03,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT00220F,W,2014-03-03,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002210,W,2014-03-10,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002211,W,2014-03-10,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT002212,W,2014-03-10,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT002213,W,2014-03-10,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT002214,W,2014-03-10,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002215,W,2014-03-17,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT002216,W,2014-03-17,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,11
DPSAT002217,W,2014-03-17,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT002218,W,2014-03-17,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT002219,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT00221A,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00221B,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT00221C,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT00221D,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT00221E,W,2014-03-24,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT00221F,W,2014-03-31,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002220,W,2014-03-31,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002221,W,2014-03-31,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002222,W,2014-03-31,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT002223,W,2014-03-31,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002224,W,2014-04-07,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT002225,W,2014-04-07,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT002226,W,2014-04-07,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT002227,W,2014-04-07,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002228,W,2014-04-07,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002229,W,2014-04-14,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT00222A,W,2014-04-14,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT00222B,W,2014-04-14,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT00222C,W,2014-04-14,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT00222D,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT00222E,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00222F,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT002230,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002231,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT002232,W,2014-04-21,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002233,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT002234,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002235,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT002236,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT002237,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002238,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002239,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT00223A,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT00223B,W,2014-04-28,PSA,City-weekly_2014_deaths,PH063022000,T67,HEAT STROKE,1
DPSAT00223C,W,2014-05-05,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00223D,W,2014-05-05,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00223E,W,2014-05-05,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT00223F,W,2014-05-05,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,15
DPSAT002240,W,2014-05-05,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT002241,W,2014-05-12,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002242,W,2014-05-12,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002243,W,2014-05-12,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT002244,W,2014-05-12,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002245,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT002246,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002247,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,A82,RABIES,0
DPSAT002248,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT002249,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT00224A,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT00224B,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT00224C,W,2014-05-19,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,18
DPSAT00224D,W,2014-05-26,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT00224E,W,2014-05-26,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT00224F,W,2014-05-26,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002250,W,2014-05-26,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002251,W,2014-06-02,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002252,W,2014-06-02,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002253,W,2014-06-02,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002254,W,2014-06-02,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002255,W,2014-06-09,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002256,W,2014-06-09,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT002257,W,2014-06-09,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002258,W,2014-06-09,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002259,W,2014-06-16,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00225A,W,2014-06-16,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT00225B,W,2014-06-16,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT00225C,W,2014-06-23,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT00225D,W,2014-06-23,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT00225E,W,2014-06-23,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,2
DPSAT00225F,W,2014-06-23,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002260,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT002261,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,0
DPSAT002262,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,A82,RABIES,0
DPSAT002263,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002264,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002265,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002266,W,2014-06-30,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002267,W,2014-07-07,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002268,W,2014-07-07,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT002269,W,2014-07-07,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT00226A,W,2014-07-07,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT00226B,W,2014-07-14,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00226C,W,2014-07-14,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,11
DPSAT00226D,W,2014-07-14,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT00226E,W,2014-07-14,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT00226F,W,2014-07-14,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002270,W,2014-07-21,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT002271,W,2014-07-21,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,17
DPSAT002272,W,2014-07-21,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT002273,W,2014-07-21,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002274,W,2014-07-21,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT002275,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT002276,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002277,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,13
DPSAT002278,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002279,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,3
DPSAT00227A,W,2014-07-28,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT00227B,W,2014-08-04,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00227C,W,2014-08-04,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00227D,W,2014-08-04,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,12
DPSAT00227E,W,2014-08-04,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,13
DPSAT00227F,W,2014-08-04,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002280,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002281,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT002282,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002283,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,13
DPSAT002284,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT002285,W,2014-08-11,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT002286,W,2014-08-18,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002287,W,2014-08-18,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT002288,W,2014-08-18,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002289,W,2014-08-18,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT00228A,W,2014-08-25,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00228B,W,2014-08-25,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00228C,W,2014-08-25,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT00228D,W,2014-08-25,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT00228E,W,2014-08-25,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT00228F,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT002290,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT002291,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT002292,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002293,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,12
DPSAT002294,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,2
DPSAT002295,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT002296,W,2014-09-01,PSA,City-weekly_2014_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT002297,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,A00,CHOLERA,0
DPSAT002298,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002299,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00229A,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00229B,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT00229C,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT00229D,W,2014-09-08,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,2
DPSAT00229E,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT00229F,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT0022A0,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT0022A1,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT0022A2,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,10
DPSAT0022A3,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0022A4,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT0022A5,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,1
DPSAT0022A6,W,2014-09-15,PSA,City-weekly_2014_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT0022A7,W,2014-09-22,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0022A8,W,2014-09-22,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT0022A9,W,2014-09-22,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT0022AA,W,2014-09-22,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT0022AB,W,2014-09-22,PSA,City-weekly_2014_deaths,PH063022000,J45,ASTHMA,2
DPSAT0022AC,W,2014-09-29,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0022AD,W,2014-09-29,PSA,City-weekly_2014_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT0022AE,W,2014-09-29,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0022AF,W,2014-09-29,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0022B0,W,2014-09-29,PSA,City-weekly_2014_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT0022B1,W,2014-10-06,PSA,City-weekly_2014_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0022B2,W,2014-10-06,PSA,City-weekly_2014_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT0022B3,W,2014-10-06,PSA,City-weekly_2014_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
